,t,v,throttle,brake
1924,19.24,13.104571342468262,0.826,0.0
1925,19.25,13.105692863464355,0.826,0.0
1926,19.26,13.106812477111815,0.826,0.0
1927,19.27,13.107929229736328,0.826,0.0
1928,19.28,13.10904312133789,0.826,0.0
1929,19.29,13.110153198242188,0.826,0.0
1930,19.3,13.11125946044922,0.826,0.0
1931,19.31,13.1123628616333,0.826,0.0
1932,19.32,13.1134614944458,0.826,0.0
1933,19.33,13.114558219909668,0.826,0.0
1934,19.34,13.11565113067627,0.826,0.0
1935,19.35,13.116741180419922,0.826,0.0
1936,19.36,13.11782932281494,0.826,0.0
1937,19.37,13.118914604187012,0.826,0.0
1938,19.38,13.119996070861815,0.826,0.0
1939,19.39,13.121074676513672,0.826,0.0
1940,19.4,13.122151374816895,0.826,0.0
1941,19.41,13.123226165771484,0.826,0.0
1942,19.42,13.124295234680176,0.826,0.0
1943,19.43,13.12536334991455,0.826,0.0
1944,19.44,13.126425743103027,0.826,0.0
1945,19.45,13.127485275268555,0.826,0.0
1946,19.46,13.128541946411133,0.826,0.0
1947,19.47,13.129595756530762,0.826,0.0
1948,19.48,13.13064670562744,0.826,0.0
1949,19.49,13.131694793701172,0.826,0.0
1950,19.5,13.13274097442627,0.826,0.0
1951,19.51,13.133784294128418,0.826,0.0
1952,19.52,13.1348237991333,0.826,0.0
1953,19.53,13.13586139678955,0.826,0.0
1954,19.54,13.136897087097168,0.826,0.0
1955,19.55,13.137927055358887,0.826,0.0
1956,19.56,13.138955116271973,0.826,0.0
1957,19.57,13.13998031616211,0.826,0.0
1958,19.58,13.14100170135498,0.826,0.0
1959,19.59,13.142020225524902,0.826,0.0
1960,19.6,13.143035888671875,0.826,0.0
1961,19.61,13.144048690795898,0.826,0.0
1962,19.62,13.145059585571287,0.826,0.0
1963,19.63,13.14606761932373,0.826,0.0
1964,19.64,13.147072792053224,0.826,0.0
1965,19.65,13.148075103759766,0.826,0.0
1966,19.66,13.14907455444336,0.826,0.0
1967,19.67,13.150070190429688,0.826,0.0
