,t,v,throttle,brake
0,0.0,0.0,0.363,0.0
1,0.01,0.0,0.363,0.0
2,0.02,1.5741934475954622e-06,0.363,0.0
3,0.03,2.6385005185147747e-06,0.363,0.0
4,0.04,3.4953941394633148e-06,0.363,0.0
5,0.05,4.5087049329595175e-06,0.363,0.0
6,0.06,5.131564648763742e-06,0.363,0.0
7,0.07,5.53149584447965e-06,0.363,0.0
8,0.08,6.080593720980688e-06,0.363,0.0
9,0.09,6.223853233677802e-06,0.363,0.0
10,0.1,6.512498202937422e-06,0.363,0.0
11,0.11,0.0,0.363,0.0
12,0.12,0.03819319978356362,0.363,0.0
13,0.13,0.009161746129393578,0.363,0.0
14,0.14,0.017835432663559914,0.363,0.0
15,0.15,0.013627411797642708,0.363,0.0
16,0.16,0.01911280490458012,0.363,0.0
17,0.17,0.015400382690131663,0.363,0.0
18,0.18,0.02112702652812004,0.363,0.0
19,0.19,0.017821071669459343,0.363,0.0
20,0.2,0.023808790370821956,0.363,0.0
21,0.21,0.02083621546626091,0.363,0.0
22,0.22,0.02709123119711876,0.363,0.0
23,0.23,0.02440360747277737,0.363,0.0
24,0.24,0.03092730417847633,0.363,0.0
25,0.25,0.028497261926531788,0.363,0.0
26,0.26,0.035303853452205665,0.363,0.0
27,0.27,0.03312931209802628,0.363,0.0
28,0.28,0.040234904736280434,0.363,0.0
29,0.29,0.038341119885444634,0.363,0.0
30,0.3,0.045784294605255134,0.363,0.0
31,0.31,0.04424597322940826,0.363,0.0
32,0.32,0.05212970450520515,0.363,0.0
33,0.33,0.05117738246917725,0.363,0.0
34,0.34,0.06302893161773683,0.363,0.0
35,0.35,0.07863681018352509,0.363,0.0
36,0.36,0.11123046278953552,0.363,0.0
37,0.37,0.13698574900627136,0.363,0.0
38,0.38,0.16484828293323514,0.363,0.0
39,0.39,0.18992771208286285,0.363,0.0
40,0.4,0.20344069600105288,0.363,0.0
41,0.41,0.21655689179897308,0.363,0.0
42,0.42,0.2215830683708191,0.363,0.0
43,0.43,0.22588738799095154,0.363,0.0
